File,Action_Type,PersonNo,var_Gyroscope_X,mean_Gyroscope_X,std_Gyroscope_X,max_Gyroscope_X,min_Gyroscope_X,range_Gyroscope_X,kurtosis_Gyroscope_X,skewness_Gyroscope_X,var_Gyroscope_Y,mean_Gyroscope_Y,std_Gyroscope_Y,max_Gyroscope_Y,min_Gyroscope_Y,range_Gyroscope_Y,kurtosis_Gyroscope_Y,skewness_Gyroscope_Y,var_Gyroscope_Z,mean_Gyroscope_Z,std_Gyroscope_Z,max_Gyroscope_Z,min_Gyroscope_Z,range_Gyroscope_Z,kurtosis_Gyroscope_Z,skewness_Gyroscope_Z,var_Gyroscope_N_XYZ,mean_Gyroscope_N_XYZ,std_Gyroscope_N_XYZ,max_Gyroscope_N_XYZ,min_Gyroscope_N_XYZ,range_Gyroscope_N_XYZ,kurtosis_Gyroscope_N_XYZ,skewness_Gyroscope_N_XYZ,var_Gyroscope_N_HOR,mean_Gyroscope_N_HOR,std_Gyroscope_N_HOR,max_Gyroscope_N_HOR,min_Gyroscope_N_HOR,range_Gyroscope_N_HOR,kurtosis_Gyroscope_N_HOR,skewness_Gyroscope_N_HOR,var_Gyroscope_N_VER,mean_Gyroscope_N_VER,std_Gyroscope_N_VER,max_Gyroscope_N_VER,min_Gyroscope_N_VER,range_Gyroscope_N_VER,kurtosis_Gyroscope_N_VER,skewness_Gyroscope_N_VER,Gyroscope_corr_XY,Gyroscope_corr_XZ,Gyroscope_corr_YZ,Gyroscope_corr_NV,Gyroscope_corr_NH,Gyroscope_corr_HV
UMAFall_Subject_03_ADL_Aplausing_1_2017-04-14_23-57-50.csv,A,MA,358.9761045362129,2.830174180327869,18.946664733831465,45.484375,-43.609375,89.09375,0.3008303293662169,0.579079245352037,177.17042883367483,5.373719262295082,13.310538262357193,36.3984375,-12.390625,48.7890625,-0.35584184633867855,0.9044964214814474,132.30750428913723,0.32953381147540983,11.502499914763627,42.6875,-25.796875,68.484375,4.640544371676673,1.2985434903608337,263.9369680569333,20.85380011809422,16.246137019517388,55.53330035870792,2.581023465392411,52.952276893315506,-0.9375530666992926,0.7351174554922069,150.63369297578524,13.609764415780939,12.27329185572417,45.70093277327779,0.7362840877083383,44.96464868556945,-0.12664979369071894,1.0199668403567181,207.21391349782755,16.95674772767914,14.394926658299706,49.56782216459207,2.378004883628816,47.189817280963254,-0.5398004846076501,0.9396251481190545,0.5634535842434321,-0.07867800199032053,0.4519296853927435,0.9480495581274089,0.8506253521516739,0.7113933596773202
UMAFall_Subject_03_ADL_Aplausing_2_2017-04-14_23-58-27.csv,A,MA,278.2309145401085,-4.861039959016393,16.68025523006493,39.6640625,-63.03125,102.6953125,3.0952311340863075,-0.20483080535580947,238.1126869743639,0.052638319672131145,15.430900394156003,37.6640625,-36.9921875,74.65625,0.40323571522296,0.338975738324494,162.8129937844199,-0.8288934426229508,12.759819504382493,32.6953125,-23.4375,56.1328125,0.8667008645177274,0.8117241978631837,286.55062891976155,20.260536705895564,16.9278063823923,76.75074474457988,1.8986786112320326,74.85206613334785,1.282544824205348,1.211791556864292,166.20421978808963,15.217207473771818,12.892021555523774,49.875495621362624,1.6328872590541117,48.242608362308516,0.2215182918782248,1.0247044858776277,212.15137630904772,15.794206825524359,14.565417134742408,67.24771284447152,1.1594392249731118,66.08827361949841,1.8339523006868665,1.418526067747015,0.5292386150334282,0.5319032837111615,0.9054289203725627,0.9617142248473476,0.9033255368581511,0.7875946162264691
UMAFall_Subject_03_ADL_Aplausing_3_2017-04-14_23-59-06.csv,A,MA,8709.343213824497,-4.004482581967213,93.3238619744409,253.9921875,-232.21875,486.2109375,1.7275413948790304,-0.24610761243250623,416.4124246566022,-5.648693647540983,20.40618594094943,32.03125,-50.9375,82.96875,-0.5064451041173919,-0.2824897748647469,1127.5937949592299,4.780353483606557,33.579663413429714,84.53125,-66.984375,151.515625,0.779281618158389,0.8162928655150925,4962.762360725849,72.6267962751868,70.4468761601666,262.87185413112593,7.987191436968395,254.88466269415753,1.1374444500379246,1.47384108703917,599.2515230549998,31.369195622489244,24.47961443844653,90.39653313664745,3.358048429938511,87.03848470670894,-0.2782178953821268,0.847626308101013,5252.514886072785,67.4400127658677,72.47423601579243,262.676488870199,1.0434002501587059,261.6330886200403,1.108533800622606,1.469883600088297,-0.2303466017167373,-0.8495522149753388,0.4447044415736418,0.9958751963800764,0.8163520274739233,0.7837771985674787
UMAFall_Subject_03_ADL_HandsUp_1_2017-04-14_23-52-34.csv,A,MA,4699.028407429344,-15.220286885245901,68.5494595706585,154.296875,-165.90625,320.203125,0.7711863827581911,0.002258301157177218,1584.4549977120153,-2.7333504098360657,39.80521319767067,114.1328125,-68.2890625,182.421875,1.676202412043149,1.2148722001599375,684.5053907383987,3.861296106557377,26.16305392606908,77.6875,-42.3515625,120.0390625,0.980164585887513,0.7895884337039908,2845.1021208526745,65.64553536862775,53.339498693301145,202.8351731897359,11.72247076348588,191.11270242625002,0.3691007987852277,1.2540762720256449,902.1999365467071,36.969384021668134,30.036643230339624,131.82548338180922,1.880152425877022,129.9453309559322,2.985823941049791,1.7046148858653565,2451.449564173554,55.95162213761324,49.51211532719597,172.7508995375006,1.8789346736415558,170.87196486385903,0.13259540055461638,1.1801399148054235,0.7943892339543103,0.7084024542773784,0.7248080614028599,0.9845331047749403,0.8456890574765917,0.7551044355744478
UMAFall_Subject_03_ADL_HandsUp_2_2017-04-14_23-53-12.csv,A,MA,2.5943701905630974,-3.4777151639344264,1.610704873824841,-1.046875,-8.328125,7.28125,0.25735816203565953,-0.5729289856087826,1.2190864938204404,-0.001793032786885246,1.1041224994630081,2.59375,-2.359375,4.953125,0.37363119344994455,-0.3501410037700407,3.6387890091359294,-1.2613985655737705,1.9075610105933518,2.84375,-4.765625,7.609375,-0.6249727074380274,0.18835794110555018,2.932156593093011,4.258124187569638,1.7123541085572842,9.612651880302074,1.4782356591770136,8.134416221125061,0.7407750123146588,0.6453946279178312,1.5425218480897187,2.2027558083339485,1.2419830305160044,5.020672596407029,0.06987712429686843,4.95079547211016,-0.3935397216818073,0.29582303084243394,2.968648709168936,4.110550209862736,1.7229767001236367,9.595251307613053,1.3396102657349638,8.25564104187809,0.7137829037531551,0.6956061734870657,0.13760528753809745,0.339790484541932,0.2841327612078788,0.9917320243373718,0.6972409348298946,0.6610041760807779
UMAFall_Subject_03_ADL_HandsUp_3_2017-04-14_23-54-54.csv,A,MA,4.734809283480618,-2.948642418032787,2.1759616916390367,2.5234375,-6.8359375,9.359375,-0.11316324317599502,0.2873729396876875,1.6491978046021174,0.2195184426229508,1.2842109657692997,2.71875,-2.5234375,5.2421875,-0.17674758790521716,0.13798220043262222,1.771357135043118,-1.4564549180327868,1.330923414416892,0.8984375,-4.4140625,5.3125,-0.8222521934554563,0.1804472892605254,2.18752116360838,4.090715212658323,1.4790271003630664,7.151787978475208,1.205304438331868,5.9464835401433405,-0.2683284603019036,-0.016448933308666744,1.081939473898916,2.1141728364078847,1.040163195800984,4.416301976148286,0.5000610314314143,3.916240944716871,-0.8842899848542953,0.30367310513986523,2.4875536712340067,3.8429789080187917,1.5771980443920182,7.1277449824721035,0.3125976409959774,6.815147341476126,-0.15170091505548822,0.026532246933391408,0.30315117245581136,-0.2637038175544435,-0.1926352245886565,0.9785847415934004,0.08951608858394498,-0.008569507521777002
UMAFall_Subject_03_ADL_MakingACall_1_2017-04-14_23-49-17.csv,A,MA,2871.4125078044954,-11.170722336065573,53.585562494057065,95.4921875,-215.0546875,310.546875,2.8330279667050853,-0.6390467298676744,6835.141881757227,31.130251024590162,82.67491688388459,253.265625,-49.921875,303.1875,1.4518940551244501,1.5326454774334959,6460.257075141949,31.31608606557377,80.37572441441476,253.9921875,-36.0390625,290.03125,2.607727122109295,1.9180504976850499,9355.707048601082,93.66974847563203,96.72490397307759,360.2065293334007,3.318841585953787,356.8876877474469,1.9792290978504798,1.7283046814635619,9434.816241225764,75.80952611481804,97.1329822523007,352.40484867289223,3.188237123714491,349.21661154917774,2.916425542784305,2.028401984416007,5191.816251381198,71.95463270341041,72.05425907870539,264.7104034927323,1.6167156618434795,263.0936878308888,1.6599077750427096,1.6312820123475347,0.47069968679123103,0.23510805703532292,0.8964216134009318,0.9815050870836894,0.9575844128155019,0.9017347182703924
UMAFall_Subject_03_ADL_MakingACall_2_2017-04-14_23-49-56.csv,A,MA,11.280875050695867,-3.8507940573770494,3.3587013934995573,2.8203125,-10.703125,13.5234375,-0.6739973969540407,-0.1764660765252656,8.866354420146001,-0.12154200819672131,2.977642426508932,6.7265625,-6.0703125,12.796875,-0.5099967874818221,0.02896037397003815,6.055266266702954,-1.0536629098360655,2.460745063329998,8.28125,-6.609375,14.890625,4.997756498976457,1.5635195483303377,7.518670007500719,5.859276948959871,2.7420193302565754,12.215080471203157,1.7094921120759814,10.505588359127175,-0.5961424010608094,0.4095956649022693,3.8026112316071847,3.472997062917548,1.950028520716347,8.35113495748482,0.2672286152576105,8.083906342227209,-0.460047159622075,0.6173999191486529,7.592382149907754,5.052014035069733,2.7554277616928653,11.06541551005457,0.3638478444435943,10.701567665610977,-0.8443561763879543,0.29563241843138083,0.8123321932392491,0.18357770518752461,-0.11789830932989463,0.9495626640602535,0.6231335243468661,0.46220823999436783
UMAFall_Subject_03_ADL_MakingACall_3_2017-04-14_23-50-36.csv,A,MA,2.5407976661223524,-3.7895747950819674,1.593987975526275,-1.0234375,-6.640625,5.6171875,-0.9344947488537412,0.2843161127176648,2.2412396873932723,-0.41969774590163933,1.4970770479147932,2.765625,-4.1015625,6.8671875,-0.10330027957391463,-0.06470259573684789,2.061095124124829,-0.8583504098360656,1.435651463317204,2.390625,-4.375,6.765625,-0.12854825105539192,-0.2547501402384444,2.186066841703552,4.455839881452659,1.478535370460765,8.140861170998358,1.3352291616282577,6.8056320093701,-0.31096599216324083,-0.07334874015956368,1.2713448829527403,1.9733760901210247,1.1275393043937494,5.013324530844029,0.2941901622462927,4.719134368597737,-0.10502029115156208,0.5927036270873012,2.1655489196859876,4.182588476134803,1.4715804156368715,7.032126681457218,1.2902220163841958,5.741904665073022,-0.5254125557012843,-0.28791038702457333,0.16008312135229336,-0.10289184949185938,-0.08223676657884446,0.9704688720984319,0.44835589986808483,0.31525857099625937
UMAFall_Subject_03_ADL_OpeningDoor_1_2017-04-14_23-55-44.csv,A,MA,1534.7738582757,-7.732838114754099,39.17618994077525,33.765625,-198.4296875,232.1953125,10.683434845925158,-3.0253347797983,526.9791513578488,2.8739754098360657,22.9560264714486,82.3125,-31.59375,113.90625,1.1579282695395507,0.9573328887617799,1096.4618654344906,6.532146516393443,33.112865557581856,112.2265625,-53.28125,165.5078125,1.853891171978388,1.0842486060680512,1727.5769516884661,38.96036833431376,41.56413058983029,242.3726260701981,1.177616145081346,241.19500992511675,10.328224648262815,2.826529104636376,731.9231410510234,30.4603266785829,27.0540780854019,139.1766826261368,0.40534755534602646,138.77133507079077,3.835953537067849,1.6225593112834489,1681.1501653057105,32.20211342034101,41.001831243320225,227.96741480289253,0.6111752254877483,227.35623957740478,9.829304368381404,2.875116536411673,-0.37302230808700476,-0.7618948474106014,0.6774075201051993,0.9829870000211997,0.9433281982510195,0.8960025445260056
UMAFall_Subject_03_ADL_OpeningDoor_2_2017-04-14_23-56-22.csv,A,MA,10.128146312275874,-3.0713370901639343,3.1824748722143705,6.6796875,-10.671875,17.3515625,1.3376285958802052,-0.19790754971962143,40.52364408566002,2.7055584016393444,6.365818414442876,17.84375,-13.265625,31.109375,0.41265592682145646,0.2102035448117147,19.211386125074707,0.7357838114754098,4.38307952529665,12.515625,-11.7734375,24.2890625,1.1850802148629853,0.3171683888188971,26.770002125103314,7.725365008807128,5.173973533475341,23.752005723283798,0.5972859351108563,23.15471978817294,2.3750564873327384,1.552675610149818,25.811596204289973,6.420960692871212,5.080511411687801,21.7762349073085,0.42454306778729767,21.3516918395212,1.8088764752906794,1.421687252878737,11.98968540745643,5.199991600641154,3.4626125118841165,16.064758854423594,0.5856770254372285,15.479081828986367,2.5117524779919416,1.5204880396130471,-0.3606419451529533,-0.47627007163373103,0.9313694541478177,0.9123723031147001,0.962500634768303,0.7978715819721428
UMAFall_Subject_03_ADL_OpeningDoor_3_2017-04-14_23-57-06.csv,A,MA,8751.67347432121,-0.3662909836065574,93.55037933820049,253.9921875,-256.0,509.9921875,2.562914717558831,-0.34717824983328605,129.77861258084658,-1.837858606557377,11.392041633563608,29.8203125,-26.5078125,56.328125,0.3428188827422831,-0.030902106985389196,670.6414117531698,-2.9773309426229506,25.896745196127828,64.1640625,-52.5234375,116.6875,-0.0986088853933671,0.6458373625051695,4851.788338775382,68.08544168774456,69.65477972670205,261.60315929219996,1.4758389430888115,260.12732034911113,2.3492402006391995,1.7213033192201626,222.27160974514183,24.102132592912994,14.90877626584898,65.11071972228464,1.457109791783893,63.65360993050075,-0.06598536312652747,0.7070890826583666,4889.130349942015,66.84211774148544,69.9223165372974,260.2266544421015,0.42252554009343624,259.8041289020081,2.319243974842605,1.715318070016619,0.15742289556111416,-0.6116143480339614,-0.22320469175852034,0.9996586995457408,0.6063414971894384,0.6009378266876798
UMAFall_Subject_03_ADL_Sitting_GettingUpOnAChair_1_2017-04-14_23-46-20.csv,A,MA,266.77286900588075,-1.9573514344262295,16.333183064114625,46.6875,-28.546875,75.234375,1.6174943400424375,1.1782222341553088,62.979290971599646,0.5069159836065574,7.935949279802615,14.5,-24.9453125,39.4453125,3.251486695817383,-1.3768830085391413,74.83256515753074,-1.0863217213114753,8.650581781448617,18.75,-27.984375,46.734375,1.9954068045518882,-0.4173708867492465,145.20991441981624,16.13663682346405,12.05030764834725,50.22379481311311,2.4629703905104603,47.760824422602646,1.0198526669738168,1.2841702328702005,54.64185360054463,9.123794088032216,7.392012824701038,30.342009033797204,1.05445599311031,29.287553040686895,0.859478306240824,1.2522995312906673,130.3627355119538,14.58735833218754,11.417650174705555,49.00788784766247,1.6418150445848034,47.366072803077664,1.8758438856381883,1.4653341774909328,0.5715652680876023,-0.12661291857001358,0.045337739177351656,0.9786914608504385,0.8343088232039025,0.7487949032758382
UMAFall_Subject_03_ADL_Sitting_GettingUpOnAChair_2_2017-04-14_23-47-37.csv,A,MA,1270.9770763626516,-1.6207735655737705,35.650765438664166,135.8984375,-91.6484375,227.546875,3.5383626952684573,0.6358106861442091,912.434190660487,6.697105532786885,30.20652563040786,91.7421875,-33.09375,124.8359375,1.053589443316505,1.1321523287593422,309.16334762156345,-5.144467213114754,17.58304147812782,34.2265625,-46.2890625,80.515625,0.33764609255814015,-0.18809175272734818,818.0939437239758,41.48462173497196,28.602341577639685,141.82931576218758,5.641625820145399,136.18768994204217,2.5015673158688614,1.6044189080337623,419.3680263914432,29.332490072291645,20.478477150204387,94.9936280372309,3.914000124253479,91.07962791297743,2.280854308384172,1.4715132157923798,614.6468195628123,31.285112917682902,24.792071707761988,141.41835432482378,3.953317991830565,137.4650363329932,5.966302556880258,2.107771783619019,0.10117484800041578,-0.12883000217684398,0.3854082352309938,0.8872403489138757,0.8099048553957687,0.501198094608447
UMAFall_Subject_03_ADL_Sitting_GettingUpOnAChair_3_2017-04-14_23-48-14.csv,A,MA,126.4200591874253,-5.101434426229508,11.24366751498039,18.640625,-42.921875,61.5625,1.3824907121333752,-0.7388449538710361,138.98687357251112,-2.7430840163934427,11.78926942488427,18.6328125,-29.4140625,48.046875,-0.3620477595311864,-0.16928280192116787,102.23306294425588,-2.4600409836065573,10.111036689887733,16.0078125,-22.921875,38.9296875,-0.9350149914413466,-0.14787568917315436,100.16354644905223,17.398061219527364,10.008173981753727,48.653876587906645,2.730600072843422,45.92327651506322,0.6158009576546806,0.946787489767297,79.0163456305262,13.157538796744156,8.889113883314028,33.348143784139715,1.2347705062581467,32.11337327788157,-0.9056110586598942,0.4197201209425277,66.5903481854036,13.837718092460786,8.160290937546504,46.25851114676763,0.5248348884708885,45.73367625829674,3.2516581539577514,1.4020004881442512,0.36333445686104604,0.02086433205391602,0.662050193176919,0.942158241284669,0.8685579757998959,0.700718349689334
UMAFall_Subject_03_ADL_Walking_1_2017-04-14_23-44-16.csv,A,MA,3996.5787584315235,-4.786757172131147,63.21850012798092,132.8203125,-176.3515625,309.171875,0.2904615762013649,-0.10340798625015998,350.8938792744621,-1.6977459016393444,18.73216162845234,45.75,-48.0078125,93.7578125,0.13351250879756993,0.036998041997221974,4338.899537366856,-8.761910860655737,65.87032364704804,145.8515625,-109.1015625,254.953125,0.1620308523263474,0.940482547686597,1528.69397186367,84.51571264311077,39.09851623608842,206.91654089274624,22.895937150251815,184.02060374249442,0.5513287470138999,0.799491222931781,1250.0469200988468,58.84735026142228,35.35600260350209,146.3637872403281,4.7046885378610614,141.65909870246702,0.28220551879790623,0.9046691908678857,1556.070843786506,82.267574116931,39.44706381705115,204.07793972146285,11.035498473675759,193.0424412477871,0.5448678238820368,0.73190862048594,0.7227349313556207,-0.09525320457131455,0.11114421807550298,0.9967134780581567,0.6999542600071518,0.7098308310742907
UMAFall_Subject_03_ADL_Walking_2_2017-04-14_23-44-56.csv,A,MA,3374.5768399598164,-7.285860655737705,58.09110809719347,108.515625,-194.5234375,303.0390625,2.067042154850725,-0.9782583542527761,409.5211509162611,-0.5555840163934426,20.236628941507554,44.59375,-38.609375,83.203125,-0.5892477859721397,-0.042572482894651154,3573.7711659249057,-6.751024590163935,59.781026805541785,149.859375,-94.6015625,244.4609375,0.290672712640049,0.8807992498631578,1857.3509551299292,74.22475694973046,43.09699473431911,222.269247416659,16.116833415281597,206.1524140013774,1.773669771678044,1.2269651305512341,1179.8917288828354,52.946465490028324,34.34955209144415,150.23777134746484,2.0334273186313423,148.2043440288335,0.5161092423181319,0.9607045602059257,1900.6047802527867,71.15935240851321,43.59592618872532,219.65461419267479,5.520563697228414,214.13405049544636,1.7268365297598782,1.1921703040432552,0.6152401033822131,-0.036609053516672,0.3522341209925124,0.9968379184655031,0.7297737051478884,0.7195084787601678
UMAFall_Subject_03_ADL_Walking_3_2017-04-14_23-45-34.csv,A,MA,3491.897483583877,0.6150102459016393,59.09227939066048,133.0859375,-178.4453125,311.53125,1.3430348154142706,-0.4461012871863475,291.3595532359974,-1.0509733606557377,17.069257547884074,38.6328125,-45.4140625,84.046875,0.3401649774999602,-0.4216795230284186,2438.4567569253218,-0.9501793032786885,49.380732648729726,114.8515625,-62.109375,176.9609375,0.5310438426097295,1.1055500789292938,1968.1247446618095,64.70118781275487,44.36355198427882,191.56304371991556,6.780822459160559,184.782221260755,-0.2517109133415789,0.7758028128676393,928.7488273953962,42.113527185933094,30.47538067679215,115.9084895687178,3.217697415879288,112.69079215283851,0.6568419908676013,1.1343451466842243,1947.2003771954383,62.60301380371464,44.127093459635866,189.68615452699305,6.228870533652149,183.4572839933409,-0.2536034066602384,0.7509998193763601,0.8182897131547635,0.07456281242907269,0.13551109736108213,0.9984516851032343,0.713038025297905,0.7189162938826981
UMAFall_Subject_04_ADL_Aplausing_1_2016-12-03_17-50-30.csv,A,MA,1493.9548880488496,-5.870773565573771,38.65171261469341,96.453125,-110.46875,206.921875,1.3131063459227121,-0.1877898680018806,1705.0133001608929,2.352202868852459,41.291806695286326,157.046875,-120.2734375,277.3203125,4.632645002699503,0.3560565884972307,8825.118192912452,-12.483094262295081,93.94210021557136,223.3984375,-256.0,479.3984375,1.9558935728345537,-0.6704031723748486,6404.822105210901,75.6503249984874,80.03013248277739,301.46603268007374,3.011108178219026,298.4549245018547,1.34609211568465,1.5816142959934338,5964.261682300339,68.20835716174238,77.22863252900662,294.38211627627925,2.549856862557436,291.83225941372183,1.656162599490692,1.6893594165732768,5537.423314953362,69.95395406655312,74.41386507199691,268.7746819380109,2.0856009794091728,266.6890809586017,1.4389823670154671,1.5890969689483905,-0.39513531026086895,0.6085285743772699,-0.8747766008035364,0.9960906857745082,0.9920211176239162,0.9847573942409816
UMAFall_Subject_04_ADL_Aplausing_2_2016-12-03_17-51-07.csv,A,MA,8226.444529415612,27.491290983606557,90.69974933491058,253.9921875,-157.0,410.9921875,0.5587404431876739,0.7652986670567367,24533.229222598882,-13.515496926229508,156.63086931572232,249.546875,-256.0,505.546875,-1.3007156478927566,-0.4018129399877121,10599.590155396172,25.358094262295083,102.954311009283,253.9921875,-256.0,509.9921875,1.2214758195528663,0.0733460691065757,10417.57422880412,184.3451509009145,102.06651864741993,421.4859515436224,36.124935796872016,385.36101574675035,-0.6035942475541094,0.7005856018130492,8520.812105238285,164.32116863090906,92.30824505556524,360.6217288392855,24.645853420409537,335.97587541887594,-0.6776635787557366,0.6493008258965471,7635.230408812806,111.38290933871536,87.3798054976824,334.83489565550485,21.46148496525957,313.3734106902453,0.5630537298023888,1.2837655658341045,0.0031645658814074876,-0.0013201950412431345,-0.657329734173498,0.8697732737400212,0.9659525564984568,0.7614590579245756
UMAFall_Subject_04_ADL_Aplausing_3_2016-12-03_17-51-44.csv,A,MA,8618.655355985045,4.316726434426229,92.83671340576984,253.9921875,-242.171875,496.1640625,1.374608790391993,0.12592841659425627,23671.505350815398,6.51280737704918,153.8554690312158,253.9921875,-256.0,509.9921875,-0.670190689047764,-0.08259711936826737,11761.87318095223,32.443263319672134,108.45217001495281,253.9921875,-256.0,509.9921875,0.9021065550462994,0.11527103835836498,14284.679338752165,174.3358289395334,119.51853136125864,441.08963105254503,6.119028099527939,434.9706029530171,-1.1360078595446863,0.35491373293687944,11734.11462445671,156.2233445391577,108.32411838762737,360.6217288392855,4.8352874664090555,355.7864413728764,-0.9935991160705475,0.39666105330502327,7262.6653637722375,118.21174094750188,85.2212729532494,360.6217288392855,4.409801593910576,356.2119272453749,-0.23658883905377426,0.8473794252096636,0.2692932508527246,-0.04762652176169478,-0.5558000725777005,0.8806053936281714,0.9776853623077975,0.8402066623701754
UMAFall_Subject_04_ADL_Bending_1_2016-06-13_12-56-21.csv,A,MA,4.237517977021431,-2.7879098360655736,2.0585232515134315,2.5546875,-8.421875,10.9765625,0.4552290746661991,-0.26274793608735486,1.4632830843899423,0.4588883196721312,1.2096623844651624,2.546875,-2.4609375,5.0078125,-0.56590163493953,0.11739295087770912,2.4024074200072576,-1.422515368852459,1.5499701351985005,2.234375,-4.7109375,6.9453125,-0.6332785890391173,0.05971283871451385,2.8310330093785905,3.8977321719847753,1.6825673862816284,8.937544389094313,0.6637407308674826,8.27380365822683,0.40359499737342563,0.681388289709647,1.1676783571900544,2.210862027451926,1.0805916699614404,4.766636675404629,0.10626148834949566,4.660375187055133,-0.4222150569270706,0.29446254336029065,3.199200118081827,3.6304698284323655,1.7886307942339097,8.73359231734714,0.6600059925154089,8.073586324831732,0.0684755432199915,0.687311520322595,-0.01440943045302145,0.1409965379439578,0.003472705842355783,0.9763828362555562,0.5112640462110591,0.42898401087200944
UMAFall_Subject_04_ADL_Bending_2_2016-06-13_12-57-13.csv,A,MA,3.4825152621243167,-3.435450819672131,1.8661498498578073,0.296875,-7.265625,7.5625,-0.45369217221383007,-0.2102910334138464,4.037708553460126,0.22015881147540983,2.00940502474243,6.1875,-2.8828125,9.0703125,-0.16897246559473,0.4540025216346325,2.0741438068327356,-1.0283043032786885,1.4401888094387956,2.6796875,-4.546875,7.2265625,-0.4104388153692038,0.04424412928144238,2.9400116373278093,4.410608819522853,1.7146462134585692,9.873281594947295,1.3992447041841896,8.474036890763106,0.7167883052930648,0.7684976633110688,1.3071895986904083,2.414907335843185,1.143323925530472,6.685236182252651,0.6663105331318874,6.018925649120764,1.953396986021044,0.7881913062704585,3.124481573257584,3.905385743816131,1.767620313658333,7.69392833363588,0.34807295953039785,7.345855374105483,-0.4740839293255039,0.308336829585292,-0.17879234311583042,0.26786408905988635,-0.04216970928029601,0.9535105904525897,0.546811599480581,0.36432980157987366
UMAFall_Subject_04_ADL_Bending_3_2016-06-13_12-57-54.csv,A,MA,5.916610801154799,-2.5522540983606556,2.43240843633523,4.796875,-6.7421875,11.5390625,1.4059604427046022,0.9281876342499723,3.3520184959870223,0.48219774590163933,1.8308518498193735,4.3828125,-4.53125,8.9140625,0.5925652424674928,-0.5750348403715178,3.2776295146004104,-1.3783299180327868,1.8104224685416415,2.609375,-4.8984375,7.5078125,-0.7842105354281426,-0.04350670605585813,2.706670739839174,4.280723345546695,1.645196261799538,8.162795206664045,1.3778822773780421,6.784912929286003,-0.6388645079945077,0.27804193691405604,1.7182697993546305,2.6387822652549864,1.3108279060786854,5.902249389136527,0.3873298517575169,5.51491953737901,-0.3377070204338253,0.40620467623927525,2.5788511405473837,3.862736661730722,1.6058801762732435,7.9040147840848105,0.9798382559445717,6.924176528140238,-0.4011569039374665,0.38506025490576784,0.06738862311082976,0.08269139960814256,-0.08811941271966393,0.9522675204531532,0.6827640909819627,0.54766685309489
UMAFall_Subject_04_ADL_HandsUp_1_2016-12-03_17-48-37.csv,A,MA,2.8015209427296797,-3.3551485655737703,1.6737744599346949,0.5703125,-6.75,7.3203125,-0.3423447829977966,0.28638177116990265,2.8411360276852804,0.07159323770491803,1.6855669751407922,4.2109375,-4.2578125,8.46875,0.09281437538528081,0.02144302555376126,1.9518452295188695,-1.2809938524590163,1.3970845463030752,0.9453125,-4.515625,5.4609375,-0.6906487879679752,-0.2614388045592394,2.478227547023089,4.235031763368438,1.5742387198335228,8.153892439446482,0.6511614473145274,7.502730992131954,-0.021902393837848422,-0.12703682974198982,1.6747208169921788,2.170993380534543,1.2941100482540806,5.180512283503558,0.15169131124177812,5.02882097226178,-0.5465133912573714,0.35055681790638465,2.2869855289482173,3.9145772850778604,1.512278257778051,6.982404119295606,0.6258782891365541,6.356525830159052,-0.5257977338228246,-0.22848546311330306,0.05427346420654338,-0.061375261836899446,0.018612429246014514,0.9628427841494995,0.5741167141419592,0.42949387028029384
UMAFall_Subject_04_ADL_HandsUp_2_2016-12-03_17-49-13.csv,A,MA,2.6837287944522714,-3.520235655737705,1.6382090203793505,0.8359375,-6.609375,7.4453125,0.24509100256877359,0.4143874578264824,3.3094715556160357,-0.13729508196721313,1.8191953044178724,4.2890625,-3.0,7.2890625,-0.6584391215024241,0.30860014324328006,2.3542713603035343,-1.0423924180327868,1.5343635033144962,4.109375,-2.9765625,7.0859375,1.4843522562024605,1.1388401986887071,1.7757620068780824,4.467825838387898,1.3325772048470896,7.306111993457088,1.7640687278455167,5.5420432656115715,-0.2897839033719545,-0.2043258907092335,1.1127601628578139,2.3625851034673917,1.0548744772994623,5.154811589139922,0.4752158226795484,4.679595766460373,-0.4804635584636827,0.036683173910542294,1.8399015703090826,4.077292209775915,1.3564297144743926,6.9964416178869095,0.8697526812620355,6.126688936624874,-0.02680042750943956,-0.15034721006695764,0.3091873820639357,0.29039426820033226,0.24853843067921885,0.9492868500184927,0.4197802152195924,0.2087266895761694
UMAFall_Subject_04_ADL_HandsUp_3_2016-12-03_17-49-52.csv,A,MA,15.729578337122181,-2.9554303278688523,3.9660532443629877,8.1484375,-16.2734375,24.421875,3.4987367768440105,-0.9784986618133522,20.873464515560965,-0.21401127049180327,4.568748681593349,18.1328125,-7.6953125,25.828125,7.205795088044146,2.0874949101949882,3.2621132438951506,-0.8926741803278688,1.8061321224913616,3.046875,-4.9296875,7.9765625,-0.4111159195166243,0.2776271583693083,17.661381947276976,5.605088250043912,4.202544699021889,24.64655673292037,1.2785079270506108,23.36804880586976,12.630820446680419,3.1974817053886806,10.93179819164437,3.7188697451218,3.3063269940591735,18.510213146332386,0.8138885370744878,17.6963246092579,11.897155900298202,3.090331214357391,9.68487347685652,4.3226939436743645,3.1120529360627076,16.692928731319327,1.0920746096879095,15.600854121631418,6.892407127039524,2.3586089936481476,-0.4947950049541815,-0.146513713490867,-0.4448388937648178,0.9162857253389005,0.8858222783301696,0.6556688840848501
